id,condition,face,morph,scale,categorization,Age_1,Gender_1,Gender_binary_beliefs_1,Gender_binary_beliefs_2,Gender_binary_beliefs_3,Gender_binary_beliefs_4,race,masc,fem
140,ft,w3,6,1,female,27,Female,3,1,2,1,w,0,100
140,ft,w4,0,1,Male,27,Female,3,1,2,1,w,100,0
140,ft,w4,1,1,male,27,Female,3,1,2,1,w,83.33,16.67
140,ft,w4,2,1,male,27,Female,3,1,2,1,w,66.67,33.33
140,ft,w4,3,1,female,27,Female,3,1,2,1,w,50,50
140,ft,w4,4,1,female,27,Female,3,1,2,1,w,33.33,66.67
140,ft,w4,5,1,female,27,Female,3,1,2,1,w,16.67,83.33
140,ft,w4,6,1,female,27,Female,3,1,2,1,w,0,100
140,ft,w5,0,1,male,27,Female,3,1,2,1,w,100,0
140,ft,w5,1,1,male,27,Female,3,1,2,1,w,83.33,16.67
140,ft,w5,2,1,female,27,Female,3,1,2,1,w,66.67,33.33
140,ft,w5,3,1,male,27,Female,3,1,2,1,w,50,50
140,ft,w5,4,1,female,27,Female,3,1,2,1,w,33.33,66.67
140,ft,w5,5,1,female,27,Female,3,1,2,1,w,16.67,83.33
140,ft,w5,6,1,female,27,Female,3,1,2,1,w,0,100
140,ft,w10,0,1,male,27,Female,3,1,2,1,w,100,0
140,ft,w10,1,1,male,27,Female,3,1,2,1,w,83.33,16.67
140,ft,w10,2,1,male,27,Female,3,1,2,1,w,66.67,33.33
140,ft,w10,3,1,male,27,Female,3,1,2,1,w,50,50
140,ft,w10,4,1,female,27,Female,3,1,2,1,w,33.33,66.67
140,ft,w10,5,1,female,27,Female,3,1,2,1,w,16.67,83.33
140,ft,w10,6,1,female,27,Female,3,1,2,1,w,0,100
140,ft,w9,0,1,male,27,Female,3,1,2,1,w,100,0
140,ft,w9,1,1,male,27,Female,3,1,2,1,w,83.33,16.67
140,ft,w9,2,1,male,27,Female,3,1,2,1,w,66.67,33.33
140,ft,w9,3,1,female,27,Female,3,1,2,1,w,50,50
140,ft,w9,4,1,female,27,Female,3,1,2,1,w,33.33,66.67
140,ft,w9,5,1,female,27,Female,3,1,2,1,w,16.67,83.33
140,ft,w9,6,1,female,27,Female,3,1,2,1,w,0,100
140,ft,b2,0,1,female,27,Female,3,1,2,1,b,0,100
140,ft,b2,1,1,female,27,Female,3,1,2,1,b,16.67,83.33
140,ft,b2,2,1,female,27,Female,3,1,2,1,b,33.33,66.67
140,ft,b2,3,1,female,27,Female,3,1,2,1,b,50,50
140,ft,b2,4,1,female,27,Female,3,1,2,1,b,66.67,33.33
140,ft,b2,5,1,male,27,Female,3,1,2,1,b,83.33,16.67
140,ft,b2,6,1,male,27,Female,3,1,2,1,b,100,0
140,ft,b4,0,1,female,27,Female,3,1,2,1,b,0,100
140,ft,b4,1,1,female,27,Female,3,1,2,1,b,16.67,83.33
140,ft,b4,2,1,female,27,Female,3,1,2,1,b,33.33,66.67
140,ft,b4,3,1,female,27,Female,3,1,2,1,b,50,50
140,ft,b4,4,1,male,27,Female,3,1,2,1,b,66.67,33.33
140,ft,b4,5,1,male,27,Female,3,1,2,1,b,83.33,16.67
140,ft,b4,6,1,male,27,Female,3,1,2,1,b,100,0
140,ft,b5,0,1,female,27,Female,3,1,2,1,b,0,100
140,ft,b5,1,1,female,27,Female,3,1,2,1,b,16.67,83.33
140,ft,b5,2,1,female,27,Female,3,1,2,1,b,33.33,66.67
140,ft,b5,3,1,male,27,Female,3,1,2,1,b,50,50
140,ft,b5,4,1,male,27,Female,3,1,2,1,b,66.67,33.33
140,ft,b5,5,1,male,27,Female,3,1,2,1,b,83.33,16.67
140,ft,b5,6,1,male,27,Female,3,1,2,1,b,100,0
140,ft,b6,0,1,female,27,Female,3,1,2,1,b,0,100
140,ft,b6,1,1,female,27,Female,3,1,2,1,b,16.67,83.33
140,ft,b6,2,1,female,27,Female,3,1,2,1,b,33.33,66.67
140,ft,b6,3,1,male,27,Female,3,1,2,1,b,50,50
140,ft,b6,4,1,male,27,Female,3,1,2,1,b,66.67,33.33
140,ft,b6,5,1,male,27,Female,3,1,2,1,b,83.33,16.67
140,ft,b6,6,1,male,27,Female,3,1,2,1,b,100,0
140,ft,b7,0,1,female,27,Female,3,1,2,1,b,0,100
140,ft,b7,1,1,female,27,Female,3,1,2,1,b,16.67,83.33
140,ft,b7,2,1,female,27,Female,3,1,2,1,b,33.33,66.67
140,ft,b7,3,1,male,27,Female,3,1,2,1,b,50,50
140,ft,b7,4,1,male,27,Female,3,1,2,1,b,66.67,33.33
140,ft,b7,5,1,male,27,Female,3,1,2,1,b,83.33,16.67
140,ft,b7,6,1,male,27,Female,3,1,2,1,b,100,0
140,ft,b9,0,1,female,27,Female,3,1,2,1,b,0,100
140,ft,b9,1,1,female,27,Female,3,1,2,1,b,16.67,83.33
140,ft,b9,2,1,female,27,Female,3,1,2,1,b,33.33,66.67
140,ft,b9,3,1,female,27,Female,3,1,2,1,b,50,50
140,ft,b9,4,1,male,27,Female,3,1,2,1,b,66.67,33.33
140,ft,b9,5,1,male,27,Female,3,1,2,1,b,83.33,16.67
140,ft,b9,6,1,male,27,Female,3,1,2,1,b,100,0
140,ft,a1,0,1,female,27,Female,3,1,2,1,a,0,100
140,ft,a1,1,1,female,27,Female,3,1,2,1,a,16.67,83.33
140,ft,a1,2,1,female,27,Female,3,1,2,1,a,33.33,66.67
140,ft,a1,3,1,female,27,Female,3,1,2,1,a,50,50
140,ft,a1,4,1,male,27,Female,3,1,2,1,a,66.67,33.33
140,ft,a1,5,1,male,27,Female,3,1,2,1,a,83.33,16.67
140,ft,a1,6,1,male,27,Female,3,1,2,1,a,100,0
140,ft,a3,0,1,female,27,Female,3,1,2,1,a,0,100
140,ft,a3,1,1,female,27,Female,3,1,2,1,a,16.67,83.33
140,ft,a3,2,1,female,27,Female,3,1,2,1,a,33.33,66.67
140,ft,a3,3,1,female,27,Female,3,1,2,1,a,50,50
140,ft,a3,4,1,male,27,Female,3,1,2,1,a,66.67,33.33
140,ft,a3,5,1,male,27,Female,3,1,2,1,a,83.33,16.67
140,ft,a3,6,1,male,27,Female,3,1,2,1,a,100,0
140,ft,a4,0,1,female,27,Female,3,1,2,1,a,0,100
140,ft,a4,1,1,female,27,Female,3,1,2,1,a,16.67,83.33
140,ft,a4,2,1,female,27,Female,3,1,2,1,a,33.33,66.67
140,ft,a4,3,1,female,27,Female,3,1,2,1,a,50,50
140,ft,a4,4,1,male,27,Female,3,1,2,1,a,66.67,33.33
140,ft,a4,5,1,male,27,Female,3,1,2,1,a,83.33,16.67
140,ft,a4,6,1,male,27,Female,3,1,2,1,a,100,0
140,ft,a5,0,1,female,27,Female,3,1,2,1,a,0,100
140,ft,a5,1,1,female,27,Female,3,1,2,1,a,16.67,83.33
140,ft,a5,2,1,female,27,Female,3,1,2,1,a,33.33,66.67
140,ft,a5,3,1,female,27,Female,3,1,2,1,a,50,50
140,ft,a5,4,1,male,27,Female,3,1,2,1,a,66.67,33.33
140,ft,a5,5,1,male,27,Female,3,1,2,1,a,83.33,16.67
140,ft,a5,6,1,male,27,Female,3,1,2,1,a,100,0
140,ft,a8,0,1,female,27,Female,3,1,2,1,a,0,100
140,ft,a8,1,1,female,27,Female,3,1,2,1,a,16.67,83.33
140,ft,a8,2,1,female,27,Female,3,1,2,1,a,33.33,66.67
140,ft,a8,3,1,female,27,Female,3,1,2,1,a,50,50
140,ft,a8,4,1,female,27,Female,3,1,2,1,a,66.67,33.33
140,ft,a8,5,1,male,27,Female,3,1,2,1,a,83.33,16.67
140,ft,a8,6,1,male,27,Female,3,1,2,1,a,100,0
140,ft,a10,0,1,female,27,Female,3,1,2,1,a,0,100
140,ft,a10,1,1,female,27,Female,3,1,2,1,a,16.67,83.33
140,ft,a10,2,1,female,27,Female,3,1,2,1,a,33.33,66.67
140,ft,a10,3,1,female,27,Female,3,1,2,1,a,50,50
140,ft,a10,4,1,male,27,Female,3,1,2,1,a,66.67,33.33
140,ft,a10,5,1,male,27,Female,3,1,2,1,a,83.33,16.67
140,ft,a10,6,1,male,27,Female,3,1,2,1,a,100,0
141,md,w1,0,f,0,58,female ,5,5,1,5,w,100,0
141,md,w1,1,f,0,58,female ,5,5,1,5,w,83.33,16.67
141,md,w1,2,f,0,58,female ,5,5,1,5,w,66.67,33.33
141,md,w1,3,f,0,58,female ,5,5,1,5,w,50,50
141,md,w1,4,f,0,58,female ,5,5,1,5,w,33.33,66.67
141,md,w1,5,f,0,58,female ,5,5,1,5,w,16.67,83.33
141,md,w1,6,f,0,58,female ,5,5,1,5,w,0,100
141,md,w3,0,f,0,58,female ,5,5,1,5,w,100,0
141,md,w3,1,f,0,58,female ,5,5,1,5,w,83.33,16.67
141,md,w3,2,f,0,58,female ,5,5,1,5,w,66.67,33.33
141,md,w3,3,f,0,58,female ,5,5,1,5,w,50,50
141,md,w3,4,f,0,58,female ,5,5,1,5,w,33.33,66.67
141,md,w3,5,f,0,58,female ,5,5,1,5,w,16.67,83.33
141,md,w3,6,f,0,58,female ,5,5,1,5,w,0,100
141,md,w4,0,f,0,58,female ,5,5,1,5,w,100,0
141,md,w4,1,f,0,58,female ,5,5,1,5,w,83.33,16.67
141,md,w4,2,f,2,58,female ,5,5,1,5,w,66.67,33.33
141,md,w4,3,f,0,58,female ,5,5,1,5,w,50,50
141,md,w4,4,f,100,58,female ,5,5,1,5,w,33.33,66.67
141,md,w4,5,f,100,58,female ,5,5,1,5,w,16.67,83.33
141,md,w4,6,f,100,58,female ,5,5,1,5,w,0,100
141,md,b2,0,f,100,58,female ,5,5,1,5,b,0,100
141,md,b2,1,f,100,58,female ,5,5,1,5,b,16.67,83.33
141,md,b2,2,f,100,58,female ,5,5,1,5,b,33.33,66.67
141,md,b2,3,f,100,58,female ,5,5,1,5,b,50,50
141,md,b2,4,f,0,58,female ,5,5,1,5,b,66.67,33.33
141,md,b2,5,f,0,58,female ,5,5,1,5,b,83.33,16.67
141,md,b2,6,f,0,58,female ,5,5,1,5,b,100,0
141,md,b4,0,f,100,58,female ,5,5,1,5,b,0,100
141,md,b4,1,f,100,58,female ,5,5,1,5,b,16.67,83.33
141,md,b4,2,f,100,58,female ,5,5,1,5,b,33.33,66.67
141,md,b4,3,f,0,58,female ,5,5,1,5,b,50,50
141,md,b4,4,f,0,58,female ,5,5,1,5,b,66.67,33.33
141,md,b4,5,f,0,58,female ,5,5,1,5,b,83.33,16.67
141,md,b4,6,f,0,58,female ,5,5,1,5,b,100,0
141,md,a1,0,f,100,58,female ,5,5,1,5,a,0,100
141,md,a1,1,f,100,58,female ,5,5,1,5,a,16.67,83.33
141,md,a1,2,f,100,58,female ,5,5,1,5,a,33.33,66.67
141,md,a1,3,f,0,58,female ,5,5,1,5,a,50,50
141,md,a1,4,f,0,58,female ,5,5,1,5,a,66.67,33.33
141,md,a1,5,f,0,58,female ,5,5,1,5,a,83.33,16.67
141,md,a1,6,f,0,58,female ,5,5,1,5,a,100,0
141,md,b9,0,f,100,58,female ,5,5,1,5,b,0,100
141,md,b9,1,f,100,58,female ,5,5,1,5,b,16.67,83.33
141,md,b9,2,f,100,58,female ,5,5,1,5,b,33.33,66.67
141,md,b9,3,f,0,58,female ,5,5,1,5,b,50,50
141,md,b9,4,f,0,58,female ,5,5,1,5,b,66.67,33.33
141,md,b9,5,f,0,58,female ,5,5,1,5,b,83.33,16.67
141,md,b9,6,f,0,58,female ,5,5,1,5,b,100,0
141,md,a8,0,f,100,58,female ,5,5,1,5,a,0,100
141,md,a8,1,f,100,58,female ,5,5,1,5,a,16.67,83.33
141,md,a8,2,f,100,58,female ,5,5,1,5,a,33.33,66.67
141,md,a8,3,f,100,58,female ,5,5,1,5,a,50,50
141,md,a8,4,f,0,58,female ,5,5,1,5,a,66.67,33.33
141,md,a8,5,f,0,58,female ,5,5,1,5,a,83.33,16.67
141,md,a8,6,f,0,58,female ,5,5,1,5,a,100,0
141,md,a10,0,f,100,58,female ,5,5,1,5,a,0,100
141,md,a10,1,f,100,58,female ,5,5,1,5,a,16.67,83.33
141,md,a10,2,f,100,58,female ,5,5,1,5,a,33.33,66.67
141,md,a10,3,f,100,58,female ,5,5,1,5,a,50,50
141,md,a10,4,f,0,58,female ,5,5,1,5,a,66.67,33.33
141,md,a10,5,f,0,58,female ,5,5,1,5,a,83.33,16.67
141,md,a10,6,f,0,58,female ,5,5,1,5,a,100,0
141,md,w1,0,m,100,58,female ,5,5,1,5,w,100,0
141,md,w1,1,m,100,58,female ,5,5,1,5,w,83.33,16.67
141,md,w1,2,m,100,58,female ,5,5,1,5,w,66.67,33.33
141,md,w1,3,m,100,58,female ,5,5,1,5,w,50,50
141,md,w1,4,m,100,58,female ,5,5,1,5,w,33.33,66.67
141,md,w1,5,m,100,58,female ,5,5,1,5,w,16.67,83.33
141,md,w1,6,m,100,58,female ,5,5,1,5,w,0,100
141,md,w3,0,m,100,58,female ,5,5,1,5,w,100,0
141,md,w3,1,m,100,58,female ,5,5,1,5,w,83.33,16.67
141,md,w3,2,m,100,58,female ,5,5,1,5,w,66.67,33.33
141,md,w3,3,m,100,58,female ,5,5,1,5,w,50,50
141,md,w3,4,m,0,58,female ,5,5,1,5,w,33.33,66.67
141,md,w3,5,m,100,58,female ,5,5,1,5,w,16.67,83.33
141,md,w3,6,m,0,58,female ,5,5,1,5,w,0,100
141,md,w4,0,m,100,58,female ,5,5,1,5,w,100,0
141,md,w4,1,m,100,58,female ,5,5,1,5,w,83.33,16.67
141,md,w4,2,m,100,58,female ,5,5,1,5,w,66.67,33.33
141,md,w4,3,m,0,58,female ,5,5,1,5,w,50,50
141,md,w4,4,m,0,58,female ,5,5,1,5,w,33.33,66.67
141,md,w4,5,m,0,58,female ,5,5,1,5,w,16.67,83.33
141,md,w4,6,m,0,58,female ,5,5,1,5,w,0,100
141,md,b2,0,m,0,58,female ,5,5,1,5,b,0,100
141,md,b2,1,m,0,58,female ,5,5,1,5,b,16.67,83.33
141,md,b2,2,m,0,58,female ,5,5,1,5,b,33.33,66.67
141,md,b2,3,m,0,58,female ,5,5,1,5,b,50,50
141,md,b2,4,m,100,58,female ,5,5,1,5,b,66.67,33.33
141,md,b2,5,m,100,58,female ,5,5,1,5,b,83.33,16.67
141,md,b2,6,m,100,58,female ,5,5,1,5,b,100,0
141,md,b4,0,m,0,58,female ,5,5,1,5,b,0,100
141,md,b4,1,m,0,58,female ,5,5,1,5,b,16.67,83.33
141,md,b4,2,m,100,58,female ,5,5,1,5,b,33.33,66.67
141,md,b4,3,m,100,58,female ,5,5,1,5,b,50,50
141,md,b4,4,m,100,58,female ,5,5,1,5,b,66.67,33.33
141,md,b4,5,m,100,58,female ,5,5,1,5,b,83.33,16.67
141,md,b4,6,m,100,58,female ,5,5,1,5,b,100,0
141,md,a1,0,m,0,58,female ,5,5,1,5,a,0,100
141,md,a1,1,m,0,58,female ,5,5,1,5,a,16.67,83.33
141,md,a1,2,m,0,58,female ,5,5,1,5,a,33.33,66.67
141,md,a1,3,m,0,58,female ,5,5,1,5,a,50,50
141,md,a1,4,m,100,58,female ,5,5,1,5,a,66.67,33.33
141,md,a1,5,m,100,58,female ,5,5,1,5,a,83.33,16.67
141,md,a1,6,m,100,58,female ,5,5,1,5,a,100,0
141,md,b9,0,m,0,58,female ,5,5,1,5,b,0,100
141,md,b9,1,m,0,58,female ,5,5,1,5,b,16.67,83.33
141,md,b9,2,m,0,58,female ,5,5,1,5,b,33.33,66.67
141,md,b9,3,m,100,58,female ,5,5,1,5,b,50,50
141,md,b9,4,m,100,58,female ,5,5,1,5,b,66.67,33.33
141,md,b9,5,m,100,58,female ,5,5,1,5,b,83.33,16.67
141,md,b9,6,m,100,58,female ,5,5,1,5,b,100,0
141,md,a8,0,m,0,58,female ,5,5,1,5,a,0,100
141,md,a8,1,m,0,58,female ,5,5,1,5,a,16.67,83.33
141,md,a8,2,m,0,58,female ,5,5,1,5,a,33.33,66.67
141,md,a8,3,m,0,58,female ,5,5,1,5,a,50,50
141,md,a8,4,m,100,58,female ,5,5,1,5,a,66.67,33.33
141,md,a8,5,m,100,58,female ,5,5,1,5,a,83.33,16.67
141,md,a8,6,m,100,58,female ,5,5,1,5,a,100,0
141,md,a10,0,m,0,58,female ,5,5,1,5,a,0,100
141,md,a10,1,m,0,58,female ,5,5,1,5,a,16.67,83.33
141,md,a10,2,m,0,58,female ,5,5,1,5,a,33.33,66.67
141,md,a10,3,m,0,58,female ,5,5,1,5,a,50,50
141,md,a10,4,m,100,58,female ,5,5,1,5,a,66.67,33.33
141,md,a10,5,m,100,58,female ,5,5,1,5,a,83.33,16.67
141,md,a10,6,m,100,58,female ,5,5,1,5,a,100,0
142,ft,w1,0,1,male,35,female,5,1,1,1,w,100,0
142,ft,w1,1,1,male,35,female,5,1,1,1,w,83.33,16.67
142,ft,w1,2,1,female,35,female,5,1,1,1,w,66.67,33.33
142,ft,w1,3,1,female,35,female,5,1,1,1,w,50,50
142,ft,w1,4,1,female,35,female,5,1,1,1,w,33.33,66.67
142,ft,w1,5,1,female,35,female,5,1,1,1,w,16.67,83.33
142,ft,w1,6,1,female,35,female,5,1,1,1,w,0,100
142,ft,w3,0,1,male,35,female,5,1,1,1,w,100,0
142,ft,w3,1,1,male,35,female,5,1,1,1,w,83.33,16.67
142,ft,w3,2,1,male,35,female,5,1,1,1,w,66.67,33.33
142,ft,w3,3,1,male,35,female,5,1,1,1,w,50,50
142,ft,w3,4,1,female,35,female,5,1,1,1,w,33.33,66.67
142,ft,w3,5,1,female,35,female,5,1,1,1,w,16.67,83.33
142,ft,w3,6,1,female,35,female,5,1,1,1,w,0,100
142,ft,w4,0,1,male,35,female,5,1,1,1,w,100,0
142,ft,w4,1,1,male,35,female,5,1,1,1,w,83.33,16.67
142,ft,w4,2,1,male,35,female,5,1,1,1,w,66.67,33.33
142,ft,w4,3,1,female,35,female,5,1,1,1,w,50,50
142,ft,w4,4,1,female,35,female,5,1,1,1,w,33.33,66.67
142,ft,w4,5,1,female,35,female,5,1,1,1,w,16.67,83.33
142,ft,w4,6,1,female,35,female,5,1,1,1,w,0,100
142,ft,w5,0,1,male,35,female,5,1,1,1,w,100,0
142,ft,w5,1,1,male,35,female,5,1,1,1,w,83.33,16.67
142,ft,w5,2,1,male,35,female,5,1,1,1,w,66.67,33.33
142,ft,w5,3,1,female,35,female,5,1,1,1,w,50,50
142,ft,w5,4,1,female,35,female,5,1,1,1,w,33.33,66.67
142,ft,w5,5,1,female,35,female,5,1,1,1,w,16.67,83.33
142,ft,w5,6,1,female,35,female,5,1,1,1,w,0,100
142,ft,w10,0,1,male,35,female,5,1,1,1,w,100,0
142,ft,w10,1,1,male,35,female,5,1,1,1,w,83.33,16.67
142,ft,w10,2,1,male,35,female,5,1,1,1,w,66.67,33.33
142,ft,w10,3,1,male,35,female,5,1,1,1,w,50,50
142,ft,w10,4,1,female,35,female,5,1,1,1,w,33.33,66.67
142,ft,w10,5,1,female,35,female,5,1,1,1,w,16.67,83.33
142,ft,w10,6,1,female,35,female,5,1,1,1,w,0,100
142,ft,w9,0,1,male,35,female,5,1,1,1,w,100,0
142,ft,w9,1,1,male,35,female,5,1,1,1,w,83.33,16.67
142,ft,w9,2,1,male,35,female,5,1,1,1,w,66.67,33.33
142,ft,w9,3,1,female,35,female,5,1,1,1,w,50,50
142,ft,w9,4,1,female,35,female,5,1,1,1,w,33.33,66.67
142,ft,w9,5,1,female,35,female,5,1,1,1,w,16.67,83.33
142,ft,w9,6,1,female,35,female,5,1,1,1,w,0,100
142,ft,b2,0,1,female,35,female,5,1,1,1,b,0,100
142,ft,b2,1,1,female,35,female,5,1,1,1,b,16.67,83.33
142,ft,b2,2,1,female,35,female,5,1,1,1,b,33.33,66.67
142,ft,b2,3,1,female,35,female,5,1,1,1,b,50,50
142,ft,b2,4,1,male,35,female,5,1,1,1,b,66.67,33.33
142,ft,b2,5,1,male,35,female,5,1,1,1,b,83.33,16.67
142,ft,b2,6,1,male,35,female,5,1,1,1,b,100,0
142,ft,b4,0,1,female,35,female,5,1,1,1,b,0,100
142,ft,b4,1,1,female,35,female,5,1,1,1,b,16.67,83.33
142,ft,b4,2,1,female,35,female,5,1,1,1,b,33.33,66.67
142,ft,b4,3,1,male,35,female,5,1,1,1,b,50,50
142,ft,b4,4,1,male,35,female,5,1,1,1,b,66.67,33.33
142,ft,b4,5,1,male,35,female,5,1,1,1,b,83.33,16.67
142,ft,b4,6,1,male,35,female,5,1,1,1,b,100,0
142,ft,b5,0,1,female,35,female,5,1,1,1,b,0,100
142,ft,b5,1,1,female,35,female,5,1,1,1,b,16.67,83.33
142,ft,b5,2,1,female,35,female,5,1,1,1,b,33.33,66.67
142,ft,b5,3,1,male,35,female,5,1,1,1,b,50,50
142,ft,b5,4,1,male,35,female,5,1,1,1,b,66.67,33.33
142,ft,b5,5,1,male,35,female,5,1,1,1,b,83.33,16.67
142,ft,b5,6,1,male,35,female,5,1,1,1,b,100,0
142,ft,b6,0,1,female,35,female,5,1,1,1,b,0,100
142,ft,b6,1,1,female,35,female,5,1,1,1,b,16.67,83.33
142,ft,b6,2,1,female,35,female,5,1,1,1,b,33.33,66.67
142,ft,b6,3,1,female,35,female,5,1,1,1,b,50,50
142,ft,b6,4,1,male,35,female,5,1,1,1,b,66.67,33.33
142,ft,b6,5,1,male,35,female,5,1,1,1,b,83.33,16.67
142,ft,b6,6,1,male,35,female,5,1,1,1,b,100,0
142,ft,b7,0,1,female,35,female,5,1,1,1,b,0,100
142,ft,b7,1,1,female,35,female,5,1,1,1,b,16.67,83.33
142,ft,b7,2,1,female,35,female,5,1,1,1,b,33.33,66.67
142,ft,b7,3,1,male,35,female,5,1,1,1,b,50,50
142,ft,b7,4,1,male,35,female,5,1,1,1,b,66.67,33.33
142,ft,b7,5,1,male,35,female,5,1,1,1,b,83.33,16.67
142,ft,b7,6,1,male,35,female,5,1,1,1,b,100,0
142,ft,b9,0,1,female,35,female,5,1,1,1,b,0,100
142,ft,b9,1,1,female,35,female,5,1,1,1,b,16.67,83.33
142,ft,b9,2,1,female,35,female,5,1,1,1,b,33.33,66.67
142,ft,b9,3,1,female,35,female,5,1,1,1,b,50,50
142,ft,b9,4,1,male,35,female,5,1,1,1,b,66.67,33.33
142,ft,b9,5,1,male,35,female,5,1,1,1,b,83.33,16.67
142,ft,b9,6,1,male,35,female,5,1,1,1,b,100,0
142,ft,a1,0,1,female,35,female,5,1,1,1,a,0,100
142,ft,a1,1,1,female,35,female,5,1,1,1,a,16.67,83.33
142,ft,a1,2,1,female,35,female,5,1,1,1,a,33.33,66.67
142,ft,a1,3,1,female,35,female,5,1,1,1,a,50,50
142,ft,a1,4,1,male,35,female,5,1,1,1,a,66.67,33.33
142,ft,a1,5,1,male,35,female,5,1,1,1,a,83.33,16.67
142,ft,a1,6,1,male,35,female,5,1,1,1,a,100,0
142,ft,a3,0,1,female,35,female,5,1,1,1,a,0,100
142,ft,a3,1,1,female,35,female,5,1,1,1,a,16.67,83.33
142,ft,a3,2,1,female,35,female,5,1,1,1,a,33.33,66.67
142,ft,a3,3,1,male,35,female,5,1,1,1,a,50,50
142,ft,a3,4,1,male,35,female,5,1,1,1,a,66.67,33.33
142,ft,a3,5,1,male,35,female,5,1,1,1,a,83.33,16.67
142,ft,a3,6,1,male,35,female,5,1,1,1,a,100,0
142,ft,a4,0,1,female,35,female,5,1,1,1,a,0,100
142,ft,a4,1,1,female,35,female,5,1,1,1,a,16.67,83.33
142,ft,a4,2,1,female,35,female,5,1,1,1,a,33.33,66.67
142,ft,a4,3,1,male,35,female,5,1,1,1,a,50,50
142,ft,a4,4,1,male,35,female,5,1,1,1,a,66.67,33.33
142,ft,a4,5,1,male,35,female,5,1,1,1,a,83.33,16.67
142,ft,a4,6,1,male,35,female,5,1,1,1,a,100,0
142,ft,a5,0,1,female,35,female,5,1,1,1,a,0,100
142,ft,a5,1,1,female,35,female,5,1,1,1,a,16.67,83.33
142,ft,a5,2,1,female,35,female,5,1,1,1,a,33.33,66.67
142,ft,a5,3,1,male,35,female,5,1,1,1,a,50,50
142,ft,a5,4,1,male,35,female,5,1,1,1,a,66.67,33.33
142,ft,a5,5,1,male,35,female,5,1,1,1,a,83.33,16.67
142,ft,a5,6,1,male,35,female,5,1,1,1,a,100,0
142,ft,a8,0,1,female,35,female,5,1,1,1,a,0,100
142,ft,a8,1,1,female,35,female,5,1,1,1,a,16.67,83.33
142,ft,a8,2,1,female,35,female,5,1,1,1,a,33.33,66.67
142,ft,a8,3,1,male,35,female,5,1,1,1,a,50,50
142,ft,a8,4,1,male,35,female,5,1,1,1,a,66.67,33.33
142,ft,a8,5,1,male,35,female,5,1,1,1,a,83.33,16.67
142,ft,a8,6,1,male,35,female,5,1,1,1,a,100,0
142,ft,a10,0,1,female,35,female,5,1,1,1,a,0,100
142,ft,a10,1,1,female,35,female,5,1,1,1,a,16.67,83.33
142,ft,a10,2,1,male,35,female,5,1,1,1,a,33.33,66.67
142,ft,a10,3,1,male,35,female,5,1,1,1,a,50,50
142,ft,a10,4,1,male,35,female,5,1,1,1,a,66.67,33.33
142,ft,a10,5,1,male,35,female,5,1,1,1,a,83.33,16.67
142,ft,a10,6,1,male,35,female,5,1,1,1,a,100,0
143,ft,w1,0,1,male,24,male,5,5,5,5,w,100,0
143,ft,w1,1,1,male,24,male,5,5,5,5,w,83.33,16.67
143,ft,w1,2,1,male,24,male,5,5,5,5,w,66.67,33.33
143,ft,w1,3,1,female,24,male,5,5,5,5,w,50,50
143,ft,w1,4,1,female,24,male,5,5,5,5,w,33.33,66.67
143,ft,w1,5,1,female,24,male,5,5,5,5,w,16.67,83.33
143,ft,w1,6,1,female,24,male,5,5,5,5,w,0,100
143,ft,w3,0,1,male,24,male,5,5,5,5,w,100,0
143,ft,w3,1,1,male,24,male,5,5,5,5,w,83.33,16.67
143,ft,w3,2,1,male,24,male,5,5,5,5,w,66.67,33.33
143,ft,w3,3,1,male,24,male,5,5,5,5,w,50,50
143,ft,w3,4,1,male,24,male,5,5,5,5,w,33.33,66.67
143,ft,w3,5,1,male,24,male,5,5,5,5,w,16.67,83.33
143,ft,w3,6,1,male,24,male,5,5,5,5,w,0,100
143,ft,w4,0,1,male,24,male,5,5,5,5,w,100,0
143,ft,w4,1,1,male,24,male,5,5,5,5,w,83.33,16.67
143,ft,w4,2,1,male,24,male,5,5,5,5,w,66.67,33.33
143,ft,w4,3,1,male,24,male,5,5,5,5,w,50,50
143,ft,w4,4,1,female,24,male,5,5,5,5,w,33.33,66.67
143,ft,w4,5,1,fermale,24,male,5,5,5,5,w,16.67,83.33
143,ft,w4,6,1,female,24,male,5,5,5,5,w,0,100
143,ft,w5,0,1,male,24,male,5,5,5,5,w,100,0
143,ft,w5,1,1,male,24,male,5,5,5,5,w,83.33,16.67
143,ft,w5,2,1,female,24,male,5,5,5,5,w,66.67,33.33
143,ft,w5,3,1,female,24,male,5,5,5,5,w,50,50
143,ft,w5,4,1,female,24,male,5,5,5,5,w,33.33,66.67
143,ft,w5,5,1,female,24,male,5,5,5,5,w,16.67,83.33
143,ft,w5,6,1,female,24,male,5,5,5,5,w,0,100
143,ft,w10,0,1,male,24,male,5,5,5,5,w,100,0
143,ft,w10,1,1,male,24,male,5,5,5,5,w,83.33,16.67
143,ft,w10,2,1,male,24,male,5,5,5,5,w,66.67,33.33
143,ft,w10,3,1,female,24,male,5,5,5,5,w,50,50
143,ft,w10,4,1,female,24,male,5,5,5,5,w,33.33,66.67
143,ft,w10,5,1,female,24,male,5,5,5,5,w,16.67,83.33
143,ft,w10,6,1,female,24,male,5,5,5,5,w,0,100
143,ft,w9,0,1,male,24,male,5,5,5,5,w,100,0
143,ft,w9,1,1,male,24,male,5,5,5,5,w,83.33,16.67
